Customer ID,Age,Gender,Income Level,Location,Education Level
3183,38,Other,Low,"Los Angeles, CA",Graduate
3184,52,Female,High,"Miami, FL",Graduate
3185,35,Male,Medium,"Miami, FL",Undergraduate
3186,65,Other,High,"Los Angeles, CA",High School
3187,73,Other,Medium,"Chicago, IL",Graduate
3188,49,Male,Medium,"Los Angeles, CA",Graduate
3189,46,Female,High,"Miami, FL",High School
3190,53,Other,Low,"Chicago, IL",Undergraduate
3191,20,Other,High,"Chicago, IL",Undergraduate
3192,37,Other,High,"Los Angeles, CA",Undergraduate
3193,49,Male,Low,"Miami, FL",High School
3194,30,Female,Low,"Houston, TX",High School
3195,58,Other,High,"New York, NY",High School
3196,48,Male,Medium,"Los Angeles, CA",Graduate
3197,76,Female,Medium,"Houston, TX",Graduate
3198,54,Other,Medium,"Miami, FL",High School
3199,21,Male,Low,"Houston, TX",Graduate
3200,62,Other,Low,"Chicago, IL",High School
3201,79,Male,Low,"Los Angeles, CA",Graduate
3202,64,Other,Low,"New York, NY",Graduate
3203,27,Male,Medium,"Miami, FL",High School
3204,18,Other,Low,"Chicago, IL",Undergraduate
3205,20,Other,High,"New York, NY",Undergraduate
3206,78,Other,High,"New York, NY",Undergraduate
3207,34,Other,High,"Miami, FL",Graduate
3208,42,Male,High,"Los Angeles, CA",High School
3209,33,Other,Medium,"Houston, TX",High School
3210,24,Other,Medium,"Chicago, IL",Graduate
3211,48,Other,High,"New York, NY",Graduate
3212,78,Male,Low,"Miami, FL",High School
3213,49,Male,Low,"Miami, FL",Undergraduate
3214,56,Male,Medium,"Miami, FL",Graduate
3215,75,Female,Low,"Miami, FL",High School
3216,35,Male,Medium,"New York, NY",Graduate
3217,76,Other,Low,"New York, NY",High School
3218,54,Other,Low,"New York, NY",Undergraduate
3219,28,Male,Medium,"Houston, TX",High School
3220,42,Other,Medium,"New York, NY",High School
3221,36,Female,Low,"Chicago, IL",Graduate
3222,28,Other,High,"Los Angeles, CA",Undergraduate
3223,20,Male,High,"Los Angeles, CA",High School
3224,68,Female,Low,"Chicago, IL",Undergraduate
3225,38,Other,High,"New York, NY",Undergraduate
3226,41,Male,Low,"Chicago, IL",Undergraduate
3227,40,Female,Low,"Los Angeles, CA",Undergraduate
3228,71,Female,High,"Miami, FL",Graduate
3229,35,Other,Low,"Chicago, IL",High School
3230,55,Female,High,"Chicago, IL",Undergraduate
3231,65,Other,Medium,"Miami, FL",High School
3232,32,Other,High,"Los Angeles, CA",Graduate
3233,78,Female,High,"Houston, TX",Graduate
3234,74,Male,Low,"Los Angeles, CA",Graduate
3235,54,Other,Low,"Houston, TX",Undergraduate
3236,29,Male,High,"New York, NY",High School
3237,78,Other,Medium,"Miami, FL",Undergraduate
3238,50,Other,Low,"Houston, TX",High School
3239,71,Male,Medium,"New York, NY",Undergraduate
3240,67,Other,High,"New York, NY",Graduate
3241,29,Other,Low,"Los Angeles, CA",High School
3242,33,Female,High,"Miami, FL",Undergraduate
3243,32,Other,Medium,"Houston, TX",High School
3244,43,Female,High,"Chicago, IL",High School
3245,62,Other,Low,"Miami, FL",Undergraduate
3246,67,Other,High,"Miami, FL",Graduate
3247,23,Male,High,"New York, NY",Graduate
3248,37,Other,Low,"Los Angeles, CA",Undergraduate
3249,56,Other,Medium,"Chicago, IL",High School
3250,40,Other,Medium,"Chicago, IL",Undergraduate
3251,76,Other,High,"Houston, TX",High School
3252,42,Male,Medium,"Los Angeles, CA",High School
3253,44,Female,Medium,"Miami, FL",High School
3254,65,Female,Medium,"New York, NY",High School
3255,57,Female,Low,"New York, NY",Undergraduate
3256,26,Female,Medium,"Chicago, IL",Graduate
3257,57,Female,Medium,"Miami, FL",Undergraduate
3258,61,Male,High,"Los Angeles, CA",Undergraduate
3259,35,Male,Low,"Houston, TX",High School
3260,39,Other,Low,"Houston, TX",High School
3261,77,Male,Low,"New York, NY",Undergraduate
3262,55,Female,Medium,"Chicago, IL",Graduate
3263,37,Female,Low,"New York, NY",Undergraduate
3264,63,Other,Medium,"Los Angeles, CA",Undergraduate
3265,23,Male,High,"Miami, FL",Graduate
3266,66,Other,Medium,"Miami, FL",Undergraduate
3267,34,Female,Low,"Los Angeles, CA",Undergraduate
3268,65,Other,High,"Los Angeles, CA",High School
3269,45,Other,Medium,"Los Angeles, CA",Graduate
3270,62,Female,Medium,"Houston, TX",High School
3271,78,Male,High,"Miami, FL",Undergraduate
3272,50,Other,Medium,"New York, NY",High School
3273,18,Male,High,"Houston, TX",High School
3274,33,Female,Low,"Miami, FL",Graduate
3275,43,Male,Medium,"Los Angeles, CA",Undergraduate
3276,54,Other,Medium,"New York, NY",Undergraduate
3277,76,Female,Low,"Miami, FL",Graduate
3278,25,Male,Low,"Miami, FL",Undergraduate
3279,52,Female,High,"Miami, FL",High School
3280,74,Male,Low,"Houston, TX",Graduate
3281,20,Other,High,"Miami, FL",Graduate
3282,74,Other,Medium,"Los Angeles, CA",Graduate
3283,66,Female,High,"Chicago, IL",High School
3284,41,Other,Medium,"Los Angeles, CA",Graduate
3285,63,Female,High,"Chicago, IL",High School
3286,33,Other,High,"Los Angeles, CA",High School
3287,25,Male,High,"Chicago, IL",Undergraduate
3288,45,Other,Low,"Miami, FL",High School
3289,69,Male,High,"New York, NY",Graduate
3290,29,Male,Medium,"Miami, FL",Graduate
3291,42,Other,Low,"New York, NY",High School
3292,59,Other,Medium,"Miami, FL",Undergraduate
3293,65,Male,Low,"Houston, TX",Graduate
3294,46,Other,Medium,"New York, NY",Graduate
3295,44,Male,Low,"Los Angeles, CA",Graduate
3296,50,Other,Low,"Los Angeles, CA",High School
3297,40,Female,High,"Los Angeles, CA",High School
3298,61,Male,High,"Miami, FL",Undergraduate
3299,75,Female,Medium,"Chicago, IL",High School
3300,24,Other,Medium,"Chicago, IL",Undergraduate
3301,33,Male,Low,"Miami, FL",Graduate
3302,48,Male,Low,"Houston, TX",High School
3303,57,Male,Medium,"Houston, TX",High School
3304,74,Male,High,"New York, NY",High School
3305,67,Female,Medium,"New York, NY",High School
3306,74,Male,Low,"Los Angeles, CA",High School
3307,33,Other,High,"Los Angeles, CA",Undergraduate
3308,66,Other,Medium,"Miami, FL",High School
3309,38,Other,Medium,"New York, NY",Undergraduate
3310,63,Female,Low,"New York, NY",Graduate
3311,55,Male,Low,"New York, NY",Graduate
3312,29,Female,Low,"Chicago, IL",Undergraduate
3313,76,Other,High,"Houston, TX",High School
3314,29,Female,Medium,"Chicago, IL",High School
3315,35,Male,Low,"Chicago, IL",Undergraduate
3316,33,Female,Low,"Los Angeles, CA",Graduate
3317,52,Other,Medium,"Los Angeles, CA",High School
3318,47,Other,Medium,"Los Angeles, CA",Graduate
3319,22,Other,Low,"Los Angeles, CA",Graduate
3320,65,Female,Low,"New York, NY",Undergraduate
3321,71,Other,Low,"Miami, FL",Undergraduate
3322,56,Other,High,"Chicago, IL",Graduate
3323,65,Male,High,"Houston, TX",Undergraduate
3324,64,Female,High,"Miami, FL",Graduate
3325,32,Other,Low,"Chicago, IL",Graduate
3326,29,Female,Low,"Los Angeles, CA",Graduate
3327,72,Male,High,"Chicago, IL",High School
3328,60,Other,Medium,"Houston, TX",Undergraduate
3329,57,Female,Medium,"Los Angeles, CA",Undergraduate
3330,56,Other,High,"Chicago, IL",Undergraduate
3331,41,Female,Medium,"Miami, FL",Graduate
3332,71,Female,High,"Houston, TX",High School
3333,70,Other,Low,"New York, NY",High School
3334,64,Other,High,"Los Angeles, CA",Undergraduate
3335,25,Other,Medium,"Houston, TX",High School
3336,36,Male,Low,"Los Angeles, CA",Undergraduate
3337,63,Male,Low,"New York, NY",Graduate
3338,24,Female,Medium,"Chicago, IL",Undergraduate
3339,67,Male,Low,"Los Angeles, CA",Graduate
3340,69,Female,Medium,"Houston, TX",Graduate
3341,46,Male,High,"Los Angeles, CA",High School
3342,68,Male,High,"Miami, FL",Graduate
3343,42,Female,High,"Los Angeles, CA",Undergraduate
3344,48,Other,Low,"Los Angeles, CA",Graduate
3345,45,Female,Low,"Miami, FL",Undergraduate
3346,76,Male,Low,"Los Angeles, CA",Graduate
3347,75,Male,Medium,"Houston, TX",Graduate
3348,79,Male,Low,"Los Angeles, CA",Graduate
3349,18,Other,Low,"Los Angeles, CA",Undergraduate
3350,41,Other,Medium,"Miami, FL",High School
3351,54,Male,Medium,"Houston, TX",High School
3352,73,Other,Medium,"Chicago, IL",High School
3353,26,Other,High,"Chicago, IL",High School
3354,35,Female,Low,"Miami, FL",High School
3355,58,Female,High,"Houston, TX",Graduate
3356,37,Female,Low,"Los Angeles, CA",High School
3357,44,Other,Low,"Miami, FL",Graduate
3358,63,Male,Medium,"New York, NY",Undergraduate
3359,61,Male,Medium,"Miami, FL",Graduate
3360,43,Female,Medium,"Miami, FL",Graduate
3361,46,Male,High,"Miami, FL",High School
3362,45,Other,High,"New York, NY",Graduate
3363,44,Female,High,"Houston, TX",Undergraduate
3364,72,Male,Low,"Miami, FL",Undergraduate
3365,76,Other,High,"Los Angeles, CA",High School
3366,70,Female,Low,"New York, NY",High School
3367,74,Female,High,"Houston, TX",Graduate
3368,32,Female,Medium,"Chicago, IL",Undergraduate
3369,59,Male,High,"New York, NY",Undergraduate
3370,72,Other,Low,"Los Angeles, CA",Graduate
3371,73,Female,Low,"Los Angeles, CA",High School
3372,29,Female,Medium,"Houston, TX",Undergraduate
3373,74,Male,Low,"Chicago, IL",Undergraduate
3374,42,Other,Medium,"New York, NY",Undergraduate
3375,68,Male,High,"Miami, FL",Graduate
3376,30,Male,Low,"Houston, TX",Undergraduate
3377,78,Female,High,"Los Angeles, CA",Undergraduate
3378,46,Female,Medium,"Miami, FL",Graduate
3379,56,Other,Medium,"Miami, FL",High School
3380,71,Male,Medium,"Los Angeles, CA",Graduate
3381,29,Male,Low,"Los Angeles, CA",Undergraduate
3382,42,Male,Low,"New York, NY",Undergraduate
3383,40,Male,Medium,"Houston, TX",Undergraduate
3384,37,Male,Low,"Miami, FL",High School
3385,35,Male,Medium,"Miami, FL",High School
3386,40,Male,Medium,"Chicago, IL",Graduate
3387,60,Female,Low,"Miami, FL",Graduate
3388,39,Other,Medium,"Houston, TX",Undergraduate
3389,55,Female,Medium,"Miami, FL",Graduate
3390,29,Male,Low,"New York, NY",Undergraduate
3391,64,Other,Low,"Los Angeles, CA",Undergraduate
3392,59,Male,High,"Chicago, IL",Graduate
3393,20,Other,Medium,"Houston, TX",Undergraduate
3394,54,Male,High,"New York, NY",Undergraduate
3395,64,Other,Low,"Los Angeles, CA",Undergraduate
3396,61,Female,Medium,"New York, NY",Graduate
3397,64,Other,High,"Houston, TX",Undergraduate
3398,60,Other,Medium,"New York, NY",High School
3399,25,Male,Low,"Houston, TX",Undergraduate
3400,68,Female,Medium,"Chicago, IL",High School
3401,61,Male,High,"Chicago, IL",Undergraduate
3402,20,Other,Low,"Los Angeles, CA",Graduate
3403,20,Female,Medium,"New York, NY",Undergraduate
3404,24,Female,Medium,"New York, NY",Graduate
3405,66,Female,Low,"New York, NY",Graduate
3406,56,Male,High,"Los Angeles, CA",Undergraduate
3407,36,Female,High,"Houston, TX",Graduate
3408,71,Male,Medium,"Chicago, IL",Undergraduate
3409,33,Other,High,"Chicago, IL",High School
3410,47,Male,High,"Chicago, IL",High School
3411,79,Female,High,"Houston, TX",Undergraduate
3412,30,Male,Low,"New York, NY",Graduate
3413,75,Male,Low,"New York, NY",High School
3414,27,Male,Medium,"Miami, FL",Undergraduate
3415,32,Female,Low,"Houston, TX",Undergraduate
3416,71,Other,High,"New York, NY",Graduate
3417,60,Other,Medium,"Chicago, IL",Undergraduate
3418,35,Other,Low,"New York, NY",High School
3419,60,Male,High,"Chicago, IL",High School
3420,68,Male,High,"Miami, FL",High School
3421,48,Other,Medium,"Chicago, IL",Undergraduate
3422,39,Male,Low,"New York, NY",Undergraduate
3423,30,Female,High,"Miami, FL",Graduate
3424,23,Other,Low,"Los Angeles, CA",Graduate
3425,63,Male,Medium,"Los Angeles, CA",Graduate
3426,64,Other,High,"Miami, FL",Graduate
3427,33,Male,High,"New York, NY",Graduate
3428,69,Female,Low,"Houston, TX",Graduate
3429,63,Male,High,"Chicago, IL",Graduate
3430,53,Male,High,"New York, NY",Graduate
3431,68,Female,Medium,"Los Angeles, CA",High School
3432,41,Female,Medium,"Houston, TX",High School
3433,26,Female,Medium,"Miami, FL",Undergraduate
3434,56,Other,Medium,"Miami, FL",High School
3435,25,Other,High,"New York, NY",High School
3436,42,Female,Medium,"Los Angeles, CA",Undergraduate
3437,38,Male,Low,"Houston, TX",High School
3438,18,Other,Medium,"New York, NY",High School
3439,42,Other,High,"Houston, TX",High School
3440,23,Male,Low,"Chicago, IL",Undergraduate
3441,52,Female,High,"Los Angeles, CA",Graduate
3442,35,Female,Medium,"Los Angeles, CA",Graduate
3443,24,Other,Medium,"Los Angeles, CA",Graduate
3444,55,Other,Medium,"New York, NY",Undergraduate
3445,53,Other,High,"New York, NY",Undergraduate
3446,78,Female,High,"Chicago, IL",Undergraduate
3447,26,Female,Low,"New York, NY",Undergraduate
3448,26,Female,Medium,"Chicago, IL",High School
3449,62,Male,High,"New York, NY",Graduate
3450,19,Female,Medium,"Chicago, IL",High School
3451,78,Female,High,"New York, NY",Undergraduate
3452,35,Other,Low,"New York, NY",High School
3453,71,Female,Low,"New York, NY",Undergraduate
3454,74,Female,Medium,"New York, NY",Graduate
3455,39,Female,Medium,"Chicago, IL",Undergraduate
3456,20,Female,High,"Chicago, IL",High School
3457,61,Female,Low,"Houston, TX",Graduate
3458,69,Other,High,"Miami, FL",Undergraduate
3459,64,Other,Medium,"New York, NY",High School
3460,61,Female,Low,"New York, NY",High School
3461,48,Male,Low,"New York, NY",High School
3462,73,Other,Medium,"Chicago, IL",Undergraduate
3463,72,Other,Medium,"Chicago, IL",Undergraduate
3464,44,Other,Low,"Los Angeles, CA",High School
3465,37,Male,Medium,"Miami, FL",Undergraduate
3466,77,Other,Low,"Houston, TX",Graduate
3467,34,Female,Low,"Houston, TX",High School
3468,28,Male,High,"Miami, FL",High School
3469,39,Male,High,"Houston, TX",Undergraduate
3470,61,Other,Medium,"Los Angeles, CA",Undergraduate
3471,50,Female,Medium,"Chicago, IL",Undergraduate
3472,47,Female,Medium,"Chicago, IL",High School
3473,38,Female,High,"New York, NY",High School
3474,31,Male,Low,"Los Angeles, CA",Graduate
3475,39,Other,High,"Chicago, IL",High School
3476,69,Other,High,"Miami, FL",High School
3477,71,Other,Low,"New York, NY",High School
3478,71,Other,High,"Miami, FL",Graduate
3479,30,Other,Medium,"Los Angeles, CA",Undergraduate
3480,75,Female,High,"Miami, FL",Undergraduate
3481,46,Male,High,"Los Angeles, CA",Graduate
3482,72,Male,Low,"Miami, FL",Undergraduate
3483,47,Other,Low,"Chicago, IL",Graduate
3484,40,Male,Low,"Houston, TX",High School
3485,72,Male,Medium,"Miami, FL",Graduate
3486,68,Other,Low,"Los Angeles, CA",High School
3487,52,Female,High,"Houston, TX",Undergraduate
3488,46,Female,Low,"Chicago, IL",Undergraduate
3489,38,Female,Medium,"Miami, FL",Undergraduate
3490,27,Male,High,"Miami, FL",High School
3491,67,Female,High,"Miami, FL",High School
3492,73,Other,High,"Chicago, IL",High School
3493,24,Male,Medium,"Los Angeles, CA",High School
3494,46,Other,Low,"Chicago, IL",High School
3495,25,Male,High,"Chicago, IL",High School
3496,45,Male,Low,"Houston, TX",Undergraduate
3497,60,Other,Medium,"New York, NY",Graduate
3498,70,Male,Low,"Los Angeles, CA",Undergraduate
3499,39,Female,Medium,"New York, NY",Graduate
3500,27,Male,Medium,"Houston, TX",Graduate
3501,52,Male,Low,"Miami, FL",Graduate
3502,22,Female,Low,"Miami, FL",Undergraduate
3503,25,Female,Medium,"Los Angeles, CA",Undergraduate
3504,64,Other,High,"Los Angeles, CA",High School
3505,58,Male,Medium,"Los Angeles, CA",Graduate
3506,21,Other,High,"Los Angeles, CA",Undergraduate
3507,21,Male,Low,"Chicago, IL",Undergraduate
3508,30,Female,Medium,"Miami, FL",High School
3509,62,Female,Low,"New York, NY",Graduate
3510,24,Male,Low,"New York, NY",Undergraduate
3511,75,Male,High,"Houston, TX",Undergraduate
3512,36,Female,High,"Los Angeles, CA",High School
3513,70,Male,Medium,"Chicago, IL",Undergraduate
3514,21,Male,Medium,"New York, NY",High School
3515,31,Male,Medium,"Chicago, IL",High School
3516,47,Male,Medium,"Miami, FL",Graduate
3517,71,Male,Low,"Chicago, IL",Graduate
3518,28,Female,High,"Chicago, IL",Graduate
3519,37,Female,Medium,"Miami, FL",High School
3520,61,Male,High,"New York, NY",Undergraduate
3521,58,Female,High,"Miami, FL",Undergraduate
3522,22,Other,Low,"Houston, TX",High School
3523,74,Female,Low,"Los Angeles, CA",High School
3524,74,Male,High,"Houston, TX",Graduate
3525,18,Female,Low,"Houston, TX",Undergraduate
3526,65,Female,Low,"Chicago, IL",Graduate
3527,30,Male,Medium,"New York, NY",Graduate
3528,40,Female,Medium,"Los Angeles, CA",High School
3529,72,Other,Medium,"Chicago, IL",Undergraduate
3530,57,Female,Medium,"Los Angeles, CA",Undergraduate
3531,56,Other,Medium,"Los Angeles, CA",High School
3532,29,Other,High,"Los Angeles, CA",Undergraduate
3533,47,Other,Medium,"Miami, FL",Undergraduate
3534,31,Female,Low,"New York, NY",Undergraduate
3535,27,Female,Low,"Houston, TX",Graduate
3536,29,Male,Low,"New York, NY",High School
3537,47,Male,High,"Houston, TX",High School
3538,49,Male,Medium,"Houston, TX",Graduate
3539,60,Male,High,"Los Angeles, CA",High School
3540,74,Other,High,"Los Angeles, CA",Graduate
3541,69,Female,High,"Los Angeles, CA",Undergraduate
3542,50,Other,High,"Los Angeles, CA",High School
3543,61,Other,Medium,"Miami, FL",High School
3544,45,Male,Medium,"Chicago, IL",Graduate
3545,44,Other,Medium,"Los Angeles, CA",Graduate
3546,71,Other,High,"New York, NY",Graduate
3547,56,Male,Medium,"Los Angeles, CA",Graduate
3548,53,Other,Low,"Miami, FL",Undergraduate
3549,64,Male,Low,"Los Angeles, CA",Graduate
3550,61,Other,Low,"Miami, FL",Undergraduate
3551,73,Male,Low,"Chicago, IL",High School
3552,29,Other,High,"Miami, FL",Undergraduate
3553,62,Female,Medium,"Miami, FL",High School
3554,66,Male,Medium,"Miami, FL",Undergraduate
3555,65,Other,Low,"Chicago, IL",High School
3556,30,Male,High,"Chicago, IL",High School
3557,34,Male,High,"Los Angeles, CA",Graduate
3558,44,Male,High,"Miami, FL",Undergraduate
3559,73,Male,Low,"Chicago, IL",Undergraduate
3560,45,Other,High,"Houston, TX",Undergraduate
3561,64,Female,Medium,"New York, NY",Undergraduate
3562,75,Other,High,"Los Angeles, CA",Undergraduate
3563,62,Female,Medium,"Miami, FL",High School
3564,71,Other,High,"Los Angeles, CA",High School
3565,33,Male,High,"Houston, TX",High School
3566,65,Female,Low,"Houston, TX",Graduate
3567,60,Female,Medium,"New York, NY",Undergraduate
3568,63,Male,Low,"Los Angeles, CA",Graduate
3569,58,Other,Medium,"Chicago, IL",Undergraduate
3570,37,Other,Medium,"Houston, TX",High School
3571,18,Other,Low,"Chicago, IL",High School
3572,41,Female,High,"New York, NY",High School
3573,20,Female,Low,"Chicago, IL",Graduate
3574,35,Female,Low,"New York, NY",Graduate
3575,62,Other,Low,"Miami, FL",Undergraduate
3576,66,Male,Low,"Los Angeles, CA",Undergraduate
3577,65,Female,Medium,"Houston, TX",High School
3578,34,Male,Medium,"Chicago, IL",High School
3579,55,Male,High,"Chicago, IL",High School
