transaction_id,customer_id,transaction_date,amount_spent,merchant_category,reward_points_earned,card_type
28733,692,2024-04-22 15:01:38.789946,165.4,Travel,17,External
28734,776,2023-08-01 20:26:38.789946,157.56,Retail,16,Internal
28735,10,2024-05-11 00:22:38.789946,376.63,Groceries,38,Internal
28736,924,2024-01-24 12:36:38.789946,384.04,Entertainment,38,Internal
28737,273,2024-02-10 10:03:38.789946,28.86,Retail,3,External
28738,72,2024-02-22 11:36:38.789946,365.29,Travel,37,Internal
28739,537,2024-03-16 11:03:38.789946,57.31,Entertainment,6,External
28740,602,2023-10-23 05:48:38.789946,86.75,Travel,9,Internal
28741,298,2024-05-12 03:46:38.789946,102.43,Dining,10,External
28742,574,2023-09-21 04:24:38.789946,123.95,Dining,12,External
28743,317,2024-03-16 07:55:38.789946,484.09,Entertainment,48,External
28744,21,2023-07-11 06:02:38.789946,419.14,Retail,42,External
28745,750,2024-04-20 07:13:38.789946,427.18,Travel,43,External
28746,860,2024-06-17 17:04:38.789946,446.23,Travel,45,External
28747,288,2024-06-15 18:59:38.789946,82.26,Travel,8,External
28748,390,2023-07-20 05:09:38.789946,430.06,Entertainment,43,Internal
28749,111,2023-08-16 05:08:38.789946,379.01,Dining,38,Internal
28750,797,2023-10-08 09:11:38.789946,150.45,Retail,15,Internal
28751,200,2023-10-16 14:17:38.789946,381.83,Travel,38,External
28752,459,2023-08-12 23:42:38.789946,166.82,Entertainment,17,External
28753,905,2023-10-21 05:31:38.789946,399.92,Entertainment,40,Internal
28754,104,2024-05-26 06:25:38.789946,354.03,Travel,35,Internal
28755,4,2023-09-15 20:39:38.789946,131.15,Retail,13,External
28756,208,2023-10-27 17:56:38.789946,216.56,Travel,22,External
28757,615,2024-04-22 09:08:38.789946,368.44,Entertainment,37,External
28758,856,2024-01-24 19:59:38.789946,413.46,Retail,41,Internal
28759,605,2023-09-15 11:22:38.789946,308.98,Dining,31,External
28760,709,2024-01-04 19:19:38.789946,33.53,Travel,3,Internal
28761,73,2024-03-18 07:19:38.789946,437.3,Travel,44,External
28762,307,2023-07-07 04:36:38.789946,259.72,Dining,26,Internal
28763,196,2023-09-14 04:58:38.789946,29.92,Retail,3,Internal
28764,592,2023-11-14 07:47:38.789946,349.96,Retail,35,External
28765,584,2023-11-21 14:31:38.789946,430.82,Dining,43,External
28766,765,2023-07-30 02:02:38.789946,172.05,Entertainment,17,Internal
28767,870,2024-05-11 05:35:38.789946,390.46,Travel,39,Internal
28768,934,2023-07-07 18:39:38.789946,14.67,Travel,1,External
28769,530,2024-02-07 00:44:38.789946,219.08,Travel,22,Internal
28770,919,2024-05-28 05:26:38.789946,361.47,Dining,36,Internal
28771,1,2023-07-11 05:47:38.789946,394.04,Retail,39,External
28772,987,2024-03-08 15:29:38.789946,198.02,Travel,20,Internal
28773,959,2023-07-18 10:47:38.789946,395.33,Groceries,40,Internal
28774,25,2024-06-12 00:58:38.789946,140.14,Groceries,14,Internal
28775,472,2023-08-28 03:20:38.789946,147.98,Travel,15,External
28776,816,2024-02-12 08:11:38.789946,324.86,Retail,32,Internal
28777,711,2023-10-21 02:13:38.789946,114.59,Groceries,11,Internal
28778,128,2023-09-21 18:19:38.789946,207.37,Dining,21,External
28779,317,2024-06-11 15:39:38.789946,418.34,Groceries,42,Internal
28780,2,2023-07-10 08:57:38.789946,403.55,Entertainment,40,Internal
28781,245,2023-12-09 01:23:38.789946,174.74,Entertainment,17,External
28782,528,2024-02-13 05:17:38.789946,101.18,Retail,10,Internal
28783,262,2024-05-31 13:41:38.789946,453.51,Travel,45,Internal
28784,981,2023-11-25 05:47:38.789946,329.51,Groceries,33,External
28785,105,2023-10-02 08:24:38.789946,389.08,Retail,39,External
28786,682,2024-03-23 03:45:38.789946,366.63,Groceries,37,External
28787,485,2024-01-11 07:27:38.789946,95.4,Entertainment,10,External
28788,176,2023-07-30 06:45:38.789946,227.58,Groceries,23,External
28789,675,2024-01-20 16:08:38.789946,217.19,Groceries,22,External
28790,922,2023-10-15 00:33:38.789946,181.71,Retail,18,External
28791,918,2023-09-26 00:51:38.789946,360.32,Groceries,36,External
28792,608,2023-09-28 02:04:38.789946,409.38,Dining,41,Internal
28793,888,2024-01-21 01:45:38.789946,285.93,Dining,29,Internal
28794,600,2024-04-23 21:23:38.789946,294.31,Travel,29,Internal
28795,140,2023-12-10 12:19:38.789946,254.62,Groceries,25,Internal
28796,542,2023-09-10 19:48:38.789946,365.98,Travel,37,Internal
28797,888,2023-11-13 07:01:38.789946,9.43,Travel,1,Internal
28798,842,2023-10-26 06:08:38.789946,133.39,Retail,13,Internal
28799,437,2023-07-30 19:47:38.789946,208.73,Dining,21,External
28800,795,2024-01-29 09:40:38.789946,45.12,Entertainment,5,External
28801,569,2023-11-03 21:04:38.789946,205.42,Travel,21,External
28802,312,2023-10-16 16:30:38.789946,9.61,Travel,1,External
28803,985,2023-12-11 07:44:38.789946,334.27,Dining,33,External
28804,782,2023-11-27 13:43:38.789946,494.8,Groceries,49,Internal
28805,178,2023-11-05 16:56:38.789946,340.08,Retail,34,Internal
28806,950,2024-01-06 03:56:38.789946,264.72,Dining,26,External
28807,959,2023-10-11 05:48:38.789946,85.53,Groceries,9,External
28808,102,2024-01-24 10:42:38.789946,468.71,Dining,47,External
28809,77,2023-09-16 22:51:38.789946,406.99,Dining,41,External
28810,384,2024-03-18 13:03:38.789946,425.67,Dining,43,Internal
28811,569,2023-08-18 19:31:38.789946,237.6,Groceries,24,Internal
28812,503,2024-01-02 11:03:38.789946,497.47,Retail,50,External
28813,985,2024-02-22 19:32:38.789946,229.1,Dining,23,External
28814,403,2023-12-24 20:44:38.789946,237.24,Dining,24,Internal
28815,765,2024-04-01 02:31:38.789946,349.02,Groceries,35,External
28816,77,2024-05-29 14:16:38.789946,259.16,Groceries,26,Internal
28817,741,2024-03-03 08:38:38.789946,148.7,Retail,15,External
28818,567,2024-05-20 02:54:38.789946,241.17,Travel,24,Internal
28819,296,2023-12-11 04:55:38.789946,391.81,Groceries,39,External
28820,14,2023-08-11 01:35:38.789946,102.3,Entertainment,10,Internal
28821,88,2023-12-24 04:01:38.789946,36.52,Entertainment,4,Internal
28822,818,2024-04-14 09:16:38.789946,9.18,Entertainment,1,External
28823,14,2023-10-21 05:44:38.789946,45.99,Travel,5,External
28824,54,2024-02-02 15:00:38.789946,115.55,Entertainment,12,External
28825,464,2023-12-23 08:43:38.789946,148.88,Travel,15,Internal
28826,79,2024-02-02 09:47:38.789946,173.93,Entertainment,17,Internal
28827,642,2024-05-20 00:29:38.789946,273.22,Groceries,27,Internal
28828,237,2023-09-26 16:57:38.789946,12.69,Dining,1,Internal
28829,116,2024-01-11 00:41:38.789946,414.98,Entertainment,41,Internal
28830,867,2023-08-27 23:24:38.789946,117.0,Retail,12,External
28831,620,2023-12-12 00:40:38.789946,383.08,Dining,38,External
28832,653,2023-08-24 18:00:38.789946,243.65,Groceries,24,Internal
28833,724,2023-08-31 23:24:38.789946,173.65,Travel,17,Internal
28834,755,2024-01-22 17:33:38.789946,329.46,Entertainment,33,External
28835,176,2024-03-25 07:19:38.789946,103.09,Entertainment,10,External
28836,33,2023-10-27 22:31:38.789946,448.73,Travel,45,External
28837,444,2023-07-22 04:55:38.789946,436.82,Dining,44,External
28838,65,2023-10-01 23:00:38.789946,472.62,Groceries,47,Internal
28839,480,2024-05-11 18:47:38.789946,289.26,Dining,29,Internal
28840,969,2023-07-16 12:51:38.789946,84.83,Groceries,8,External
28841,430,2024-01-10 17:40:38.789946,62.18,Groceries,6,External
28842,661,2023-10-26 06:50:38.789946,324.83,Travel,32,External
28843,47,2024-04-16 20:28:38.789946,463.65,Travel,46,External
28844,902,2024-01-26 04:10:38.789946,423.98,Groceries,42,External
28845,304,2023-12-29 10:03:38.789946,483.92,Dining,48,External
28846,517,2023-07-12 04:07:38.789946,408.8,Travel,41,External
28847,617,2024-04-23 14:33:38.789946,242.59,Retail,24,Internal
28848,467,2024-01-06 05:26:38.789946,306.38,Travel,31,External
28849,489,2024-03-13 03:54:38.789946,446.83,Groceries,45,Internal
28850,127,2024-04-04 01:01:38.789946,244.73,Entertainment,24,Internal
28851,806,2024-02-11 09:55:38.789946,372.2,Entertainment,37,External
28852,744,2024-03-14 22:33:38.789946,43.52,Entertainment,4,Internal
28853,845,2024-04-19 02:29:38.789946,236.75,Dining,24,External
28854,595,2023-08-02 14:19:38.789946,34.85,Travel,3,Internal
28855,372,2023-07-30 13:59:38.789946,172.86,Travel,17,External
28856,741,2024-03-16 12:17:38.789946,133.38,Entertainment,13,Internal
28857,171,2024-06-08 19:12:38.789946,469.68,Groceries,47,Internal
28858,161,2024-04-22 08:39:38.789946,492.2,Travel,49,External
28859,830,2024-06-28 17:14:38.789946,475.22,Travel,48,Internal
28860,726,2024-01-10 19:39:38.789946,366.91,Groceries,37,Internal
28861,111,2023-07-17 17:41:38.789946,374.51,Groceries,37,External
28862,761,2024-04-05 22:17:38.789946,391.25,Retail,39,Internal
28863,424,2023-11-12 00:23:38.789946,498.3,Groceries,50,Internal
28864,102,2023-12-26 06:47:38.789946,156.88,Retail,16,Internal
28865,1000,2024-01-02 16:05:38.789946,249.72,Retail,25,External
28866,711,2024-02-27 18:46:38.789946,114.04,Travel,11,Internal
28867,846,2023-12-27 09:21:38.789946,353.72,Travel,35,Internal
28868,290,2024-03-12 06:56:38.789946,470.65,Groceries,47,Internal
28869,959,2023-11-20 12:46:38.789946,265.2,Retail,27,External
28870,989,2023-07-20 23:39:38.789946,149.97,Entertainment,15,Internal
28871,466,2024-02-10 06:39:38.789946,463.73,Retail,46,Internal
28872,991,2024-01-19 07:48:38.789946,98.42,Groceries,10,External
28873,596,2024-04-29 17:06:38.789946,136.23,Dining,14,Internal
28874,110,2024-03-16 19:24:38.789946,482.91,Groceries,48,External
28875,751,2023-11-13 03:42:38.789946,482.94,Dining,48,External
28876,345,2024-06-12 20:15:38.789946,199.52,Travel,20,Internal
28877,966,2024-02-14 08:23:38.789946,213.1,Groceries,21,External
28878,760,2024-04-15 12:24:38.789946,455.7,Dining,46,Internal
28879,525,2024-01-17 12:15:38.789946,395.28,Entertainment,40,External
28880,489,2023-07-05 06:05:38.789946,7.5,Groceries,1,Internal
28881,711,2023-12-07 20:04:38.789946,389.75,Travel,39,Internal
28882,115,2023-08-20 23:17:38.789946,158.61,Dining,16,Internal
28883,880,2024-01-22 17:16:38.789946,304.24,Travel,30,Internal
28884,108,2023-07-11 09:28:38.789946,52.15,Dining,5,Internal
28885,526,2023-12-16 09:01:38.789946,22.24,Retail,2,Internal
28886,318,2023-09-02 21:28:38.789946,19.77,Travel,2,Internal
28887,916,2023-07-19 10:01:38.789946,417.26,Entertainment,42,Internal
28888,423,2024-04-10 18:08:38.789946,261.55,Retail,26,Internal
28889,937,2024-05-28 01:16:38.789946,432.5,Dining,43,External
28890,379,2024-04-19 23:07:38.789946,15.17,Travel,2,External
28891,683,2024-06-11 00:40:38.789946,79.3,Dining,8,Internal
28892,23,2023-07-27 21:59:38.789946,350.63,Entertainment,35,External
28893,564,2023-11-22 01:37:38.789946,208.68,Entertainment,21,Internal
28894,492,2024-06-05 12:44:38.789946,19.31,Retail,2,Internal
28895,59,2024-05-04 10:20:38.789946,443.12,Dining,44,External
28896,595,2023-09-27 17:37:38.789946,296.33,Travel,30,External
28897,593,2023-11-08 00:27:38.789946,147.93,Entertainment,15,Internal
28898,941,2024-01-13 10:21:38.789946,287.03,Retail,29,Internal
28899,989,2023-07-26 18:58:38.789946,193.25,Dining,19,External
28900,227,2024-01-11 11:42:38.789946,317.05,Travel,32,Internal
28901,959,2023-11-27 18:28:38.789946,241.68,Travel,24,External
28902,374,2024-03-16 02:01:38.789946,185.97,Travel,19,External
28903,541,2023-09-08 13:54:38.789946,251.59,Travel,25,Internal
28904,155,2024-06-10 07:32:38.789946,344.02,Travel,34,Internal
28905,439,2024-01-24 16:38:38.789946,41.97,Retail,4,Internal
28906,246,2024-04-14 00:47:38.789946,245.13,Retail,25,External
28907,18,2023-10-20 05:15:38.789946,162.94,Dining,16,Internal
28908,357,2024-03-06 10:42:38.789946,103.82,Travel,10,Internal
28909,104,2023-12-12 18:39:38.789946,56.47,Dining,6,External
28910,466,2023-11-07 06:25:38.789946,394.11,Travel,39,External
28911,571,2024-01-02 12:06:38.789946,297.12,Dining,30,Internal
28912,473,2023-11-18 11:01:38.789946,50.52,Dining,5,External
28913,812,2023-10-26 08:02:38.789946,80.43,Retail,8,Internal
28914,594,2023-09-28 12:10:38.789946,311.13,Dining,31,External
28915,803,2024-03-23 12:33:38.789946,52.24,Groceries,5,External
28916,217,2023-07-04 07:39:38.789946,94.53,Groceries,9,External
28917,764,2024-02-03 11:45:38.789946,151.19,Groceries,15,External
28918,489,2023-12-22 21:09:38.789946,231.49,Retail,23,Internal
28919,489,2024-04-16 09:13:38.789946,211.49,Dining,21,External
28920,696,2023-07-10 14:27:38.789946,487.21,Dining,49,External
28921,689,2023-10-18 02:19:38.789946,486.61,Retail,49,Internal
28922,221,2023-10-06 16:34:38.789946,493.65,Travel,49,External
28923,992,2024-03-22 17:09:38.789946,152.73,Travel,15,Internal
28924,787,2023-07-16 06:00:38.789946,354.15,Entertainment,35,Internal
28925,545,2023-08-20 16:50:38.789946,138.31,Retail,14,External
28926,454,2023-11-14 20:32:38.789946,261.99,Entertainment,26,External
28927,414,2023-11-20 09:42:38.789946,400.01,Travel,40,Internal
28928,246,2023-09-02 00:10:38.789946,257.79,Travel,26,Internal
28929,353,2023-09-08 07:38:38.789946,178.25,Dining,18,Internal
28930,415,2024-01-05 11:38:38.789946,330.11,Dining,33,External
28931,276,2024-06-05 15:32:38.789946,430.73,Dining,43,Internal
28932,920,2023-10-18 09:16:38.789946,117.24,Retail,12,Internal
28933,635,2024-06-15 10:11:38.789946,244.76,Travel,24,External
28934,489,2023-08-19 15:22:38.789946,483.82,Retail,48,External
28935,380,2024-03-11 16:11:38.789946,392.81,Dining,39,Internal
28936,291,2024-05-11 00:46:38.789946,393.1,Groceries,39,Internal
28937,377,2023-09-14 05:02:38.789946,372.97,Entertainment,37,Internal
28938,436,2023-10-13 08:49:38.789946,367.63,Travel,37,External
28939,358,2023-12-26 05:42:38.789946,325.55,Groceries,33,Internal
28940,906,2024-06-09 13:33:38.789946,147.46,Entertainment,15,External
28941,867,2024-06-25 12:03:38.789946,47.47,Entertainment,5,Internal
28942,439,2024-05-06 01:43:38.789946,40.81,Dining,4,External
28943,952,2023-12-12 03:08:38.789946,107.02,Groceries,11,External
28944,730,2023-08-30 04:12:38.789946,412.43,Dining,41,Internal
28945,149,2024-06-17 17:46:38.789946,320.23,Travel,32,External
28946,220,2023-10-18 20:43:38.789946,236.62,Travel,24,Internal
28947,357,2023-12-12 13:02:38.789946,413.78,Dining,41,External
28948,402,2023-09-27 17:28:38.789946,61.05,Retail,6,Internal
28949,472,2024-02-06 06:35:38.789946,37.54,Groceries,4,External
28950,863,2024-01-19 04:20:38.789946,114.41,Groceries,11,External
28951,555,2024-05-02 11:47:38.789946,327.56,Groceries,33,External
28952,38,2023-07-09 16:36:38.789946,194.86,Entertainment,19,Internal
28953,578,2023-08-23 07:34:38.789946,382.18,Retail,38,Internal
28954,248,2023-07-27 01:21:38.789946,9.8,Travel,1,External
28955,585,2023-11-02 16:44:38.789946,83.39,Retail,8,Internal
28956,477,2024-03-01 03:05:38.789946,448.69,Dining,45,External
28957,910,2023-08-02 08:06:38.789946,378.44,Retail,38,Internal
28958,229,2024-05-24 12:35:38.789946,28.91,Travel,3,External
28959,698,2024-02-18 13:38:38.789946,129.53,Travel,13,External
28960,855,2023-07-06 00:32:38.789946,302.6,Retail,30,External
28961,316,2023-10-13 11:02:38.789946,415.05,Dining,42,Internal
28962,737,2024-03-08 22:31:38.789946,111.81,Entertainment,11,Internal
28963,641,2024-01-11 21:18:38.789946,138.29,Retail,14,Internal
28964,826,2024-04-10 17:05:38.789946,44.61,Retail,4,External
28965,504,2024-03-10 01:01:38.789946,100.63,Dining,10,Internal
28966,774,2023-10-19 14:57:38.789946,169.62,Entertainment,17,External
28967,448,2023-11-14 12:46:38.789946,9.35,Groceries,1,External
28968,230,2023-07-22 03:48:38.789946,53.81,Entertainment,5,Internal
28969,335,2024-02-22 02:44:38.789946,312.46,Travel,31,External
28970,961,2023-09-25 15:32:38.789946,211.58,Entertainment,21,Internal
28971,182,2023-12-13 17:22:38.789946,451.36,Groceries,45,External
28972,619,2024-04-03 11:40:38.789946,351.88,Dining,35,Internal
28973,986,2023-11-14 21:55:38.789946,59.94,Groceries,6,Internal
28974,940,2024-04-30 16:06:38.789946,464.03,Dining,46,External
28975,432,2023-09-14 10:00:38.789946,250.95,Groceries,25,Internal
28976,364,2023-12-09 04:12:38.789946,272.05,Groceries,27,Internal
28977,53,2023-10-06 08:05:38.789946,252.56,Dining,25,External
28978,55,2024-05-28 00:20:38.789946,472.18,Groceries,47,Internal
28979,222,2023-09-15 23:13:38.789946,152.86,Travel,15,Internal
28980,388,2024-06-12 01:56:38.789946,132.52,Groceries,13,Internal
28981,500,2023-08-28 19:15:38.789946,62.11,Retail,6,Internal
28982,148,2023-09-27 04:44:38.789946,78.95,Entertainment,8,Internal
28983,393,2023-10-06 07:18:38.789946,111.18,Groceries,11,External
28984,25,2024-07-01 14:11:38.789946,482.77,Entertainment,48,External
28985,574,2023-09-07 10:06:38.789946,167.4,Dining,17,External
28986,816,2023-07-23 04:27:38.789946,149.33,Dining,15,Internal
28987,258,2023-10-15 05:08:38.789946,258.03,Travel,26,Internal
28988,77,2023-10-25 16:44:38.789946,448.27,Groceries,45,Internal
28989,448,2023-12-23 11:03:38.789946,344.33,Travel,34,External
28990,23,2024-04-05 21:31:38.789946,489.79,Travel,49,External
28991,408,2023-08-31 02:50:38.789946,75.34,Retail,8,External
28992,353,2023-07-12 21:35:38.789946,425.56,Groceries,43,External
28993,68,2024-04-12 15:12:38.789946,495.02,Entertainment,50,External
28994,257,2024-04-03 05:49:38.789946,363.94,Dining,36,Internal
28995,144,2024-02-18 10:31:38.789946,158.4,Entertainment,16,Internal
28996,108,2024-03-26 22:53:38.789946,136.54,Retail,14,External
28997,934,2024-03-22 00:56:38.789946,428.23,Groceries,43,Internal
28998,611,2023-10-26 14:07:38.789946,438.13,Entertainment,44,Internal
28999,354,2024-02-07 16:57:38.789946,27.25,Travel,3,External
29000,919,2024-04-09 10:39:38.789946,40.98,Dining,4,Internal
29001,728,2023-07-03 20:06:38.789946,225.48,Retail,23,External
29002,324,2024-04-22 00:31:38.789946,295.97,Entertainment,30,External
29003,605,2023-11-01 03:08:38.789946,375.72,Entertainment,38,Internal
29004,976,2023-11-07 06:46:38.789946,301.81,Travel,30,Internal
29005,516,2023-11-10 09:15:38.789946,452.25,Retail,45,External
29006,247,2023-07-05 20:42:38.789946,491.65,Entertainment,49,Internal
29007,941,2023-07-28 03:20:38.789946,13.75,Groceries,1,External
29008,636,2024-02-03 20:13:38.789946,261.18,Entertainment,26,External
29009,955,2023-12-02 20:12:38.789946,200.51,Retail,20,External
29010,42,2024-02-08 11:19:38.789946,357.14,Entertainment,36,Internal
29011,98,2023-11-16 23:28:38.789946,431.09,Retail,43,Internal
29012,464,2023-10-15 19:40:38.789946,156.15,Retail,16,External
29013,977,2023-08-10 00:02:38.789946,227.54,Travel,23,External
29014,890,2024-01-11 20:52:38.789946,174.07,Travel,17,External
29015,440,2024-02-02 20:12:38.789946,268.35,Groceries,27,Internal
29016,189,2024-02-26 12:38:38.789946,237.21,Retail,24,Internal
29017,130,2024-02-12 16:47:38.789946,13.66,Dining,1,Internal
29018,733,2023-11-05 20:27:38.789946,380.85,Travel,38,Internal
